"x"
"1"	0
"2"	-0.00482313624334108
"3"	-0.0022234499846574
"4"	-0.00139406635299544
"5"	0.000894244309526115
"6"	5.3023273441255e-05
"7"	0.00347823807579495
"8"	0.00122206982515127
"9"	0.00481337842601892
"10"	0.000367571221062235
"11"	-0.000202522531323801
"12"	-0.00214776069704747
"13"	-0.0026572836834271
"14"	-0.00473735798434749
"15"	0.00127154259769657
"16"	-0.0034171489099375
"17"	0.000478042312053617
"18"	0.00380857654064837
"19"	-0.00179269129388704
"20"	0.00133914912180977
"21"	0.000937093868642158
"22"	-0.0122283151480849
"23"	0.0021234998355002
"24"	0.00710907972269581
"25"	-0.00412243359132614
"26"	-0.000631632639116475
"27"	-0.00126446341906039
"28"	0.00246650551353866
"29"	0.00268794913506998
"30"	-0.00635183580669629
"31"	-0.00386120054450334
"32"	0.000505479871985237
"33"	0.00414905064020932
"34"	0.000449782549159394
"35"	0.00106647175578711
"36"	-0.00390577818628923
"37"	0.00205396108600642
"38"	0.0038825835185623
"39"	-0.00349364611351533
"40"	0.000198223612130732
"41"	0.00118851723626712
"42"	-0.000670271942223799
"43"	0.00836894810425637
"44"	-0.00665607794350542
"45"	-0.0028640437605727
"46"	-0.000587532874867236
"47"	8.39544051753904e-05
"48"	0.00326112919785082
"49"	0.00563612547240044
"50"	-0.00139280005559872
"51"	-0.000894230755952741
"52"	-0.00172250952218533
"53"	-4.55691588010509e-05
"54"	0.000660549646858577
"55"	0.00147895923415664
"56"	-0.00109953034596
"57"	-0.0146667512476855
"58"	-0.00487005805578455
"59"	-0.00133936713644278
"60"	-0.000906832697268101
"61"	-0.00151321766048529
"62"	0.000279535662029318
"63"	-0.00349982469262944
"64"	-0.0127333323604431
"65"	-0.00169007005842658
"66"	0.00169796088100505
"67"	0.000867610576174016
"68"	0.00439744414354681
"69"	-0.00564388445607111
"70"	0.000426173364301619
"71"	0.00407890639934028
"72"	0.00449269811394615
"73"	-0.00017212242641218
"74"	-0.00122135507286814
"75"	0.000438606803870201
"76"	0.0019400924499795
"77"	-0.000359571644614753
"78"	-0.000132917899936302
"79"	0.000523750534745737
"80"	-0.000727070913622008
"81"	-0.00196495246742412
"82"	-0.000697664420370003
"83"	0.00245925516133383
"84"	-0.00411521601644615
"85"	-0.00464501929513705
"86"	-0.000978991243584915
"87"	-0.00487763357077409
"88"	-0.00158877721432038
"89"	0.00158877721432038
"90"	-0.00104830969677305
"91"	0.00150858332963288
"92"	0.00212403487820367
"93"	-0.00567680353260869
"94"	-0.00208826582507982
"95"	0.00273299321131404
"96"	0.00308257241449006
"97"	0.00312054743960832
"98"	-0.00050622900033126
"99"	0.0341586531154823
"100"	0.0047978917281819
"101"	0.000715040993185312
"102"	0.000950061065377206
"103"	0.00135133103875695
"104"	-0.00135892794681514
"105"	-0.000326721655054207
"106"	-0.0397336535060999
"107"	0.00768019655346475
"108"	-0.000494480275996523
"109"	-0.00383856493857593
"110"	-0.00581732447771799
"111"	0.00123584928863618
"112"	0.00124223127011636
"113"	0.00027672031264192
"114"	-0.00433352100825601
"115"	-0.002408576647003
"116"	-0.00275750118941698
"117"	0.0046895923840351
"118"	0.00146050318061874
"119"	-0.00277996382400314
"120"	-0.00107434047823851
"121"	0.00436180581978007
"122"	0.00305541940977161
"123"	-0.00136824352349851
"124"	-0.00499054896295092
"125"	0.00312894847919587
"126"	0.00163205841916447
"127"	0.00210348259154891
"128"	-0.000316030657604216
"129"	0.00362833652509575
"130"	-0.00141821643689077
"131"	0.000914192107046574
"132"	0.00119664324398983
"133"	0.00197290658891802
"134"	0.00171036775364453
"135"	0.000963734663653071
"136"	0.0007045837376074
"137"	-0.00251529091744551
"138"	0.000392206085790825
"139"	0.000415570572607216
"140"	-0.00397458676229512
"141"	-0.000866134966470256
"142"	0.00102353348410134
"143"	-0.00180369688515203
"144"	0.00109520837632626
"145"	0.000283455641090669
"146"	0.00143965850682548
"147"	-0.000511116801312994
"148"	0.00235682409353011
"149"	0.000125541397440365
"150"	0.00299263034065866
"151"	0.0051417204193509
"152"	0.00223878950173173
