SYMBOL,DATE,PRICE,SIZE
AAPL,20130130 14:00:00,459.05,1519587
AAPL,20130130 15:00:00,456.44,3079414
AAPL,20130131 9:00:00,457.55,2063741
AAPL,20130131 10:00:00,457.45,1337643
AAPL,20130131 11:00:00,455.88,1367401
AAPL,20130131 12:00:00,455.84,1025891
AAPL,20130131 13:00:00,455.95,887766
AAPL,20130131 14:00:00,457.26,1043902
AAPL,20130131 15:00:00,456.21,1956836
AAPL,20130201 9:00:00,454.81,3180959
AAPL,20130201 10:00:00,451.48,4216115
AAPL,20130201 11:00:00,450.91,2354185
AAPL,20130201 12:00:00,454.04,2434617
AAPL,20130201 13:00:00,455.37,1460759
AAPL,20130201 14:00:00,454.20,1658492
AAPL,20130201 15:00:00,452.75,2923688
AAPL,20130204 9:00:00,452.93,2448356
AAPL,20130204 10:00:00,450.80,2767157
AAPL,20130204 11:00:00,448.44,3010076
AAPL,20130204 12:00:00,445.46,2397569
AAPL,20130204 13:00:00,444.35,1617858
AAPL,20130204 14:00:00,445.01,1551794
AAPL,20130204 15:00:00,443.26,2624940
AAPL,20130205 9:00:00,444.98,2572283
AAPL,20130205 10:00:00,445.74,3228878
AAPL,20130205 11:00:00,449.63,2490958
AAPL,20130205 12:00:00,452.20,1908945
AAPL,20130205 13:00:00,455.75,3239425
AAPL,20130205 14:00:00,458.25,2692178
AAPL,20130205 15:00:00,458.48,3593781
AAPL,20130206 9:00:00,456.88,2740708
AAPL,20130206 10:00:00,457.23,5272768
AAPL,20130206 11:00:00,463.99,4837507
AAPL,20130206 12:00:00,461.71,2190290
AAPL,20130206 13:00:00,457.98,2120562
AAPL,20130206 14:00:00,458.28,1283582
AAPL,20130206 15:00:00,457.63,2028721
AAPL,20130207 9:00:00,459.01,3250198
AAPL,20130207 10:00:00,456.48,3327016
AAPL,20130207 11:00:00,457.08,2083597
AAPL,20130207 12:00:00,459.31,2091689
AAPL,20130207 13:00:00,458.19,1311827
AAPL,20130207 14:00:00,457.51,1184583
AAPL,20130207 15:00:00,464.28,10081772
AAPL,20130208 9:00:00,472.90,5326124
AAPL,20130208 10:00:00,473.87,3521212
AAPL,20130208 11:00:00,476.35,3046098
AAPL,20130208 12:00:00,475.16,1914601
AAPL,20130208 13:00:00,475.72,1340591
AAPL,20130208 14:00:00,477.80,2741215
AAPL,20130208 15:00:00,475.93,3711927
AAPL,20130211 9:00:00,477.35,3038265
AAPL,20130211 10:00:00,481.88,4401659
AAPL,20130211 11:00:00,483.79,2585438
AAPL,20130211 12:00:00,481.57,1923160
AAPL,20130211 13:00:00,481.35,1348503
AAPL,20130211 14:00:00,481.24,1346651
AAPL,20130211 15:00:00,480.25,2709487
AAPL,20130212 9:00:00,478.48,2672809
AAPL,20130212 10:00:00,476.64,4899056
AAPL,20130212 11:00:00,471.49,4198322
AAPL,20130212 12:00:00,471.93,2665611
AAPL,20130212 13:00:00,472.83,1321329
AAPL,20130212 14:00:00,470.60,2063719
AAPL,20130212 15:00:00,468.75,3386723
AAPL,20130213 9:00:00,465.99,3489577
AAPL,20130213 10:00:00,470.87,3857115
AAPL,20130213 11:00:00,470.32,2051043
AAPL,20130213 12:00:00,468.22,2051484
AAPL,20130213 13:00:00,467.58,1244802
AAPL,20130213 14:00:00,466.68,1424123
AAPL,20130213 15:00:00,466.11,2000438
AAPL,20130214 9:00:00,466.76,2173438
AAPL,20130214 10:00:00,467.42,1903828
AAPL,20130214 11:00:00,468.16,1077969
AAPL,20130214 12:00:00,470.21,1677651
AAPL,20130214 13:00:00,469.60,1150028
AAPL,20130214 14:00:00,467.47,1468769
AAPL,20130214 15:00:00,466.71,1861641
AAPL,20130215 9:00:00,467.72,3248573
AAPL,20130215 10:00:00,468.26,1926070
AAPL,20130215 11:00:00,466.49,1064361
AAPL,20130215 12:00:00,464.53,1503676
AAPL,20130215 13:00:00,464.73,911418
AAPL,20130215 14:00:00,462.26,2237971
AAPL,20130215 15:00:00,460.49,3196986
AAPL,20130219 9:00:00,459.77,2605965
AAPL,20130219 10:00:00,455.68,3251280
AAPL,20130219 11:00:00,455.58,1895697
AAPL,20130219 12:00:00,457.42,1936800
AAPL,20130219 13:00:00,459.01,1683207
AAPL,20130219 14:00:00,459.45,1677550
AAPL,20130219 15:00:00,459.20,1575374
AAPL,20130220 9:00:00,454.05,2889201
AAPL,20130220 10:00:00,452.53,3210063
AAPL,20130220 11:00:00,451.35,3237008
AAPL,20130220 12:00:00,451.50,1309126
AAPL,20130220 13:00:00,451.77,924602
AAPL,20130220 14:00:00,451.90,1776493
AAPL,20130220 15:00:00,449.60,2820120
AAPL,20130221 9:00:00,445.75,2649116
AAPL,20130221 10:00:00,446.74,3094645
AAPL,20130221 11:00:00,446.13,2025534
AAPL,20130221 12:00:00,444.78,1302209
AAPL,20130221 13:00:00,443.79,1461614
AAPL,20130221 14:00:00,445.47,2089516
AAPL,20130221 15:00:00,447.10,2495809
AAPL,20130222 9:00:00,449.21,2310810
AAPL,20130222 10:00:00,447.68,2208901
AAPL,20130222 11:00:00,448.30,1644209
AAPL,20130222 12:00:00,448.32,889542
AAPL,20130222 13:00:00,449.58,1149659
AAPL,20130222 14:00:00,449.53,776205
AAPL,20130222 15:00:00,450.19,2254698
AAPL,20130225 9:00:00,453.45,1998069
AAPL,20130225 10:00:00,453.14,2734727
AAPL,20130225 11:00:00,450.01,1898339
AAPL,20130225 12:00:00,449.28,825632
AAPL,20130225 13:00:00,448.91,949123
AAPL,20130225 14:00:00,447.71,1202806
AAPL,20130225 15:00:00,444.90,2993411
AAPL,20130226 9:00:00,442.06,2407893
AAPL,20130226 10:00:00,440.82,2854169
AAPL,20130226 11:00:00,439.03,1896850
AAPL,20130226 12:00:00,439.41,1154206
AAPL,20130226 13:00:00,443.65,2707320
AAPL,20130226 14:00:00,448.37,3219284
AAPL,20130226 15:00:00,449.39,3061087
AAPL,20130227 9:00:00,446.12,2091520
